Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",Nome Estacao,Codigo Estacao
2022-02-28,,,,,,CORUMBA,A724
2022-03-31,,,,,,CORUMBA,A724
2022-04-30,,,,,,CORUMBA,A724
2022-05-31,,,,,,CORUMBA,A724
2022-06-30,,,,,,CORUMBA,A724
2022-07-31,,,,,,CORUMBA,A724
2022-08-31,,,,,,CORUMBA,A724
2022-09-30,5.0,92.0,998.4,26.1,2.5,CORUMBA,A724
2022-10-31,6.0,46.4,996.9,26.8,1.8,CORUMBA,A724
2022-11-30,6.0,,996.7,27.0,2.3,CORUMBA,A724
2022-12-31,6.0,,993.8,28.6,1.6,CORUMBA,A724
2023-01-31,13.0,143.2,995.6,27.5,1.4,CORUMBA,A724
2023-02-28,18.0,189.2,997.1,26.5,1.4,CORUMBA,A724
2023-03-31,17.0,275.2,997.1,27.1,1.3,CORUMBA,A724
2023-04-30,12.0,136.8,997.9,26.3,1.1,CORUMBA,A724
2023-05-31,6.0,63.2,1000.7,24.1,1.6,CORUMBA,A724
2023-06-30,6.0,49.8,1002.9,22.3,1.6,CORUMBA,A724
2023-07-31,2.0,12.2,1001.5,24.4,1.7,CORUMBA,A724
2023-08-31,3.0,12.0,998.3,27.4,1.7,CORUMBA,A724
2023-09-30,4.0,34.6,996.6,28.9,1.6,CORUMBA,A724
2023-10-31,3.0,51.8,994.3,30.8,1.8,CORUMBA,A724
2023-11-30,3.0,,993.8,31.5,1.7,CORUMBA,A724
2023-12-31,7.0,,995.0,30.4,1.3,CORUMBA,A724
2024-01-31,6.0,,995.6,29.6,1.1,CORUMBA,A724
2024-02-29,12.0,,997.0,28.3,1.4,CORUMBA,A724
2024-03-31,8.0,,996.2,29.7,1.3,CORUMBA,A724
2024-04-30,10.0,49.4,996.8,28.4,1.4,CORUMBA,A724
2024-05-31,1.0,1.8,1000.6,23.9,1.9,CORUMBA,A724
2024-06-30,,,,,,CORUMBA,A724
2024-07-31,2.0,0.6,1003.7,22.8,2.3,CORUMBA,A724
2024-08-31,5.0,52.6,1000.9,26.0,2.4,CORUMBA,A724
2024-09-30,3.0,12.0,996.8,29.4,2.2,CORUMBA,A724
2024-10-31,9.0,115.0,995.5,30.1,2.0,CORUMBA,A724
2024-11-30,11.0,92.4,994.6,28.2,0.6,CORUMBA,A724
2024-12-31,16.0,197.2,995.2,27.8,0.0,CORUMBA,A724
2014-01-31,18.0,170.4,922.4,23.1,1.2,CHAPADAO DO SUL,A730
2014-02-28,14.0,147.2,921.1,23.5,1.2,CHAPADAO DO SUL,A730
2014-03-31,17.0,319.0,921.9,23.0,0.8,CHAPADAO DO SUL,A730
2014-04-30,7.0,37.6,922.9,23.0,0.7,CHAPADAO DO SUL,A730
2014-05-31,4.0,1.6,923.9,20.4,0.9,CHAPADAO DO SUL,A730
2014-06-30,1.0,14.0,925.0,20.6,1.2,CHAPADAO DO SUL,A730
2014-07-31,5.0,117.6,926.7,20.0,1.5,CHAPADAO DO SUL,A730
2014-08-31,0.0,0.0,925.3,23.0,1.1,CHAPADAO DO SUL,A730
2014-09-30,7.0,59.6,922.8,24.0,1.1,CHAPADAO DO SUL,A730
2014-10-31,7.0,13.2,922.3,25.1,1.2,CHAPADAO DO SUL,A730
2014-11-30,7.0,42.8,920.7,22.7,0.6,CHAPADAO DO SUL,A730
2014-12-31,11.0,105.0,920.8,23.0,0.8,CHAPADAO DO SUL,A730
2015-01-31,15.0,97.8,922.7,24.6,0.4,CHAPADAO DO SUL,A730
2015-02-28,23.0,195.4,921.6,23.3,0.8,CHAPADAO DO SUL,A730
2015-03-31,26.0,292.8,921.9,22.7,0.4,CHAPADAO DO SUL,A730
2015-04-30,16.0,226.4,922.8,23.0,0.5,CHAPADAO DO SUL,A730
2015-05-31,8.0,93.8,924.4,20.7,2.1,CHAPADAO DO SUL,A730
2015-06-30,4.0,9.8,926.3,20.4,2.4,CHAPADAO DO SUL,A730
2015-07-31,5.0,20.8,925.4,21.0,2.3,CHAPADAO DO SUL,A730
2015-08-31,2.0,11.0,924.6,23.3,2.6,CHAPADAO DO SUL,A730
2015-09-30,9.0,73.4,922.2,24.8,2.6,CHAPADAO DO SUL,A730
2015-10-31,14.0,99.8,921.9,25.4,2.6,CHAPADAO DO SUL,A730
2015-11-30,22.0,295.2,920.6,23.8,2.5,CHAPADAO DO SUL,A730
2015-12-31,26.0,300.8,922.3,23.7,2.3,CHAPADAO DO SUL,A730
2016-01-31,23.0,249.2,919.8,23.5,2.6,CHAPADAO DO SUL,A730
2016-02-29,8.0,168.8,922.5,24.3,1.9,CHAPADAO DO SUL,A730
2016-03-31,5.0,28.0,923.2,24.0,2.3,CHAPADAO DO SUL,A730
2016-04-30,2.0,85.0,923.1,24.4,2.0,CHAPADAO DO SUL,A730
2016-05-31,4.0,29.4,925.3,20.8,2.4,CHAPADAO DO SUL,A730
2016-06-30,2.0,,926.4,19.1,2.2,CHAPADAO DO SUL,A730
2016-07-31,,,,,,CHAPADAO DO SUL,A730
2016-08-31,2.0,,,,,CHAPADAO DO SUL,A730
2016-09-30,1.0,12.8,924.2,22.4,2.6,CHAPADAO DO SUL,A730
2016-10-31,5.0,17.6,921.7,23.1,2.4,CHAPADAO DO SUL,A730
2016-11-30,12.0,58.0,920.7,22.8,2.4,CHAPADAO DO SUL,A730
2016-12-31,18.0,54.4,921.0,23.4,2.6,CHAPADAO DO SUL,A730
2017-01-31,7.0,,,22.0,,CHAPADAO DO SUL,A730
2017-02-28,7.0,83.6,921.3,23.6,2.3,CHAPADAO DO SUL,A730
2017-03-31,10.0,,921.6,23.5,2.0,CHAPADAO DO SUL,A730
2017-04-30,,,923.0,22.6,2.2,CHAPADAO DO SUL,A730
2017-05-31,,,923.7,22.7,2.2,CHAPADAO DO SUL,A730
2017-06-30,,,925.2,20.2,2.4,CHAPADAO DO SUL,A730
2017-07-31,,,,,,CHAPADAO DO SUL,A730
2017-08-31,,,,,,CHAPADAO DO SUL,A730
2017-09-30,2.0,,,,,CHAPADAO DO SUL,A730
2017-10-31,7.0,63.2,921.3,24.2,2.8,CHAPADAO DO SUL,A730
2017-11-30,8.0,134.0,919.8,23.2,2.5,CHAPADAO DO SUL,A730
2017-12-31,12.0,289.2,920.1,23.0,2.2,CHAPADAO DO SUL,A730
2018-01-31,6.0,49.0,921.1,23.2,1.9,CHAPADAO DO SUL,A730
2018-02-28,7.0,97.0,920.7,23.1,1.9,CHAPADAO DO SUL,A730
2018-03-31,2.0,,921.3,24.1,1.4,CHAPADAO DO SUL,A730
2018-04-30,,,923.9,22.9,2.0,CHAPADAO DO SUL,A730
2018-05-31,,,925.0,21.1,1.4,CHAPADAO DO SUL,A730
2018-06-30,,0.0,926.0,20.5,1.4,CHAPADAO DO SUL,A730
2018-07-31,,0.0,925.9,21.3,1.7,CHAPADAO DO SUL,A730
2018-08-31,,,,,,CHAPADAO DO SUL,A730
2018-09-30,,,,,,CHAPADAO DO SUL,A730
2018-10-31,8.0,,921.2,23.8,2.0,CHAPADAO DO SUL,A730
2018-11-30,22.0,318.0,920.2,23.2,2.1,CHAPADAO DO SUL,A730
2018-12-31,14.0,135.4,921.7,24.0,1.6,CHAPADAO DO SUL,A730
2019-01-31,18.0,205.4,923.2,24.1,1.7,CHAPADAO DO SUL,A730
2019-02-28,18.0,,921.2,23.7,2.1,CHAPADAO DO SUL,A730
2019-03-31,16.0,276.0,922.8,23.5,2.2,CHAPADAO DO SUL,A730
2019-04-30,18.0,210.0,922.7,23.4,1.8,CHAPADAO DO SUL,A730
2019-05-31,8.0,27.6,923.8,21.6,1.9,CHAPADAO DO SUL,A730
2019-06-30,3.0,4.2,926.2,21.0,2.2,CHAPADAO DO SUL,A730
2019-07-31,2.0,0.6,925.7,20.4,2.3,CHAPADAO DO SUL,A730
2019-08-31,4.0,21.6,926.4,22.3,2.9,CHAPADAO DO SUL,A730
2019-09-30,7.0,67.4,922.8,26.1,2.8,CHAPADAO DO SUL,A730
2019-10-31,18.0,160.4,921.6,24.6,2.4,CHAPADAO DO SUL,A730
2019-11-30,17.0,259.6,920.3,23.9,2.3,CHAPADAO DO SUL,A730
2019-12-31,20.0,192.8,920.9,23.9,2.1,CHAPADAO DO SUL,A730
2020-01-31,19.0,76.2,920.5,24.4,2.0,CHAPADAO DO SUL,A730
2020-02-29,,,,23.4,,CHAPADAO DO SUL,A730
2020-03-31,,,,,,CHAPADAO DO SUL,A730
2020-04-30,,,,,,CHAPADAO DO SUL,A730
2020-05-31,,,,,,CHAPADAO DO SUL,A730
2020-06-30,,,,,,CHAPADAO DO SUL,A730
2020-07-31,,,,,,CHAPADAO DO SUL,A730
2020-08-31,,,,,,CHAPADAO DO SUL,A730
2020-09-30,,,,,,CHAPADAO DO SUL,A730
2020-10-31,,,,,,CHAPADAO DO SUL,A730
2020-11-30,,,,,,CHAPADAO DO SUL,A730
2020-12-31,,,,,,CHAPADAO DO SUL,A730
2021-01-31,,,,,,CHAPADAO DO SUL,A730
2021-02-28,,,,,,CHAPADAO DO SUL,A730
2021-03-31,,,,,,CHAPADAO DO SUL,A730
2021-04-30,,,,,,CHAPADAO DO SUL,A730
2021-05-31,,,,,,CHAPADAO DO SUL,A730
2021-06-30,,,,,,CHAPADAO DO SUL,A730
2021-07-31,,,,,,CHAPADAO DO SUL,A730
2021-08-31,,,,,,CHAPADAO DO SUL,A730
2021-09-30,,,,,,CHAPADAO DO SUL,A730
2021-10-31,,,,,,CHAPADAO DO SUL,A730
2021-11-30,,,,,,CHAPADAO DO SUL,A730
2021-12-31,,,,,,CHAPADAO DO SUL,A730
2022-01-31,,,,,,CHAPADAO DO SUL,A730
2022-02-28,,,,,,CHAPADAO DO SUL,A730
2022-03-31,,,,,,CHAPADAO DO SUL,A730
2022-04-30,,,,,,CHAPADAO DO SUL,A730
2022-05-31,,,,,,CHAPADAO DO SUL,A730
2022-06-30,,,,,,CHAPADAO DO SUL,A730
2022-07-31,,,,,,CHAPADAO DO SUL,A730
2022-08-31,2.0,,,21.0,,CHAPADAO DO SUL,A730
2022-09-30,8.0,68.0,922.3,23.2,2.6,CHAPADAO DO SUL,A730
2022-10-31,10.0,,921.2,23.5,2.6,CHAPADAO DO SUL,A730
2022-11-30,9.0,,920.4,22.0,2.4,CHAPADAO DO SUL,A730
2022-12-31,17.0,,919.0,23.3,2.1,CHAPADAO DO SUL,A730
2023-01-31,28.0,401.0,920.4,22.7,2.2,CHAPADAO DO SUL,A730
2023-02-28,14.0,106.0,921.7,22.9,1.8,CHAPADAO DO SUL,A730
2023-03-31,11.0,140.2,922.0,23.5,1.9,CHAPADAO DO SUL,A730
2023-04-30,17.0,261.2,921.9,22.6,1.6,CHAPADAO DO SUL,A730
2023-05-31,2.0,41.8,924.3,21.4,1.6,CHAPADAO DO SUL,A730
2023-06-30,6.0,35.4,925.9,19.2,1.5,CHAPADAO DO SUL,A730
2023-07-31,1.0,12.4,925.6,21.4,2.1,CHAPADAO DO SUL,A730
2023-08-31,4.0,39.4,923.4,23.6,2.3,CHAPADAO DO SUL,A730
2023-09-30,11.0,84.6,922.0,25.4,2.3,CHAPADAO DO SUL,A730
2023-10-31,11.0,,920.2,26.5,2.8,CHAPADAO DO SUL,A730
2023-11-30,8.0,,920.1,26.3,2.7,CHAPADAO DO SUL,A730
2023-12-31,12.0,,920.5,25.5,1.7,CHAPADAO DO SUL,A730
2024-01-31,15.0,,920.7,24.5,1.8,CHAPADAO DO SUL,A730
2024-02-29,13.0,,922.0,24.4,1.9,CHAPADAO DO SUL,A730
2024-03-31,23.0,292.4,921.8,24.3,1.6,CHAPADAO DO SUL,A730
2024-04-30,14.0,220.0,922.1,24.3,1.6,CHAPADAO DO SUL,A730
2024-05-31,4.0,2.6,924.0,22.3,1.7,CHAPADAO DO SUL,A730
2024-06-30,0.0,0.0,924.7,22.9,1.9,CHAPADAO DO SUL,A730
2024-07-31,0.0,0.0,926.3,21.6,2.0,CHAPADAO DO SUL,A730
2024-08-31,0.0,0.0,925.2,22.5,2.3,CHAPADAO DO SUL,A730
2024-09-30,3.0,3.8,922.1,27.2,2.3,CHAPADAO DO SUL,A730
2024-10-31,7.0,,,,,CHAPADAO DO SUL,A730
2024-11-30,,,,,,CHAPADAO DO SUL,A730
2024-12-31,,,,,,CHAPADAO DO SUL,A730
2014-01-31,25.0,266.0,931.6,23.3,3.0,COSTA RICA,A760
2014-02-28,20.0,318.0,930.3,23.4,3.1,COSTA RICA,A760
2014-03-31,21.0,330.4,931.0,23.4,3.2,COSTA RICA,A760
2014-04-30,13.0,129.6,932.1,23.4,2.9,COSTA RICA,A760
2014-05-31,5.0,31.2,933.1,21.2,3.2,COSTA RICA,A760
2014-06-30,3.0,15.2,934.2,20.9,3.5,COSTA RICA,A760
2014-07-31,5.0,166.0,935.9,20.5,3.6,COSTA RICA,A760
2014-08-31,0.0,0.0,934.4,23.0,3.7,COSTA RICA,A760
2014-09-30,9.0,102.4,931.9,24.6,3.7,COSTA RICA,A760
2014-10-31,11.0,40.8,931.4,25.6,3.6,COSTA RICA,A760
2014-11-30,21.0,237.0,929.8,23.5,3.4,COSTA RICA,A760
2014-12-31,25.0,347.8,930.0,23.5,3.2,COSTA RICA,A760
2015-01-31,19.0,110.8,931.9,24.7,2.7,COSTA RICA,A760
2015-02-28,23.0,187.6,930.9,23.5,3.2,COSTA RICA,A760
2015-03-31,26.0,239.8,931.1,23.0,2.8,COSTA RICA,A760
2015-04-30,15.0,70.8,932.0,23.5,2.7,COSTA RICA,A760
2015-05-31,10.0,169.2,933.6,21.4,3.0,COSTA RICA,A760
2015-06-30,1.0,25.6,935.5,21.1,3.7,COSTA RICA,A760
2015-07-31,4.0,13.6,934.5,21.8,3.6,COSTA RICA,A760
2015-08-31,2.0,26.2,933.6,23.7,3.9,COSTA RICA,A760
2015-09-30,6.0,32.8,931.3,25.3,4.0,COSTA RICA,A760
2015-10-31,,,931.0,26.1,3.5,COSTA RICA,A760
2015-11-30,9.0,57.2,929.7,24.7,3.7,COSTA RICA,A760
2015-12-31,24.0,239.2,931.4,24.2,3.5,COSTA RICA,A760
2016-01-31,21.0,382.6,929.1,24.2,3.5,COSTA RICA,A760
2016-02-29,19.0,137.2,931.6,24.8,3.1,COSTA RICA,A760
2016-03-31,20.0,225.0,932.4,24.0,2.8,COSTA RICA,A760
2016-04-30,7.0,85.2,932.2,24.3,3.1,COSTA RICA,A760
2016-05-31,6.0,36.0,934.5,21.6,3.1,COSTA RICA,A760
2016-06-30,11.0,17.0,935.9,19.8,3.0,COSTA RICA,A760
2016-07-31,0.0,0.0,934.8,21.2,3.6,COSTA RICA,A760
2016-08-31,5.0,61.8,933.7,22.3,3.7,COSTA RICA,A760
2016-09-30,,,933.3,23.2,3.3,COSTA RICA,A760
2016-10-31,,,930.8,23.5,3.4,COSTA RICA,A760
2016-11-30,,,929.9,23.3,3.1,COSTA RICA,A760
2016-12-31,,,930.3,23.4,3.1,COSTA RICA,A760
2017-01-31,,,930.9,23.2,2.9,COSTA RICA,A760
2017-02-28,,,930.5,23.5,2.9,COSTA RICA,A760
2017-03-31,,,931.1,23.7,2.6,COSTA RICA,A760
2017-04-30,,,932.1,23.3,3.1,COSTA RICA,A760
2017-05-31,9.0,100.2,932.8,23.0,3.3,COSTA RICA,A760
2017-06-30,5.0,12.2,934.8,20.5,3.5,COSTA RICA,A760
2017-07-31,,0.0,937.4,20.1,3.9,COSTA RICA,A760
2017-08-31,4.0,31.0,933.1,23.3,3.8,COSTA RICA,A760
2017-09-30,1.0,0.4,933.0,26.0,3.7,COSTA RICA,A760
2017-10-31,4.0,5.2,930.4,25.3,3.7,COSTA RICA,A760
2017-11-30,,,929.0,24.4,3.4,COSTA RICA,A760
2017-12-31,11.0,,929.3,23.3,3.1,COSTA RICA,A760
2018-01-31,28.0,158.0,930.3,23.6,3.1,COSTA RICA,A760
2018-02-28,18.0,185.2,929.9,23.6,2.8,COSTA RICA,A760
2018-03-31,19.0,271.8,930.5,24.1,2.5,COSTA RICA,A760
2018-04-30,8.0,98.6,932.9,23.1,2.9,COSTA RICA,A760
2018-05-31,5.0,29.4,934.2,21.3,3.3,COSTA RICA,A760
2018-06-30,4.0,3.0,935.3,20.8,3.5,COSTA RICA,A760
2018-07-31,0.0,0.0,934.9,21.3,3.5,COSTA RICA,A760
2018-08-31,1.0,7.4,934.5,22.1,3.7,COSTA RICA,A760
2018-09-30,11.0,107.2,931.3,23.5,3.7,COSTA RICA,A760
2018-10-31,17.0,125.2,930.4,24.7,3.4,COSTA RICA,A760
2018-11-30,24.0,439.4,929.4,23.8,3.2,COSTA RICA,A760
2018-12-31,16.0,108.8,930.9,24.3,3.1,COSTA RICA,A760
2019-01-31,22.0,208.4,932.3,24.1,2.9,COSTA RICA,A760
2019-02-28,18.0,158.8,930.7,24.0,3.0,COSTA RICA,A760
2019-03-31,19.0,123.8,931.9,24.0,2.9,COSTA RICA,A760
2019-04-30,15.0,222.4,931.9,23.8,2.7,COSTA RICA,A760
2019-05-31,10.0,51.8,933.0,22.1,3.0,COSTA RICA,A760
2019-06-30,2.0,5.0,935.4,21.1,3.4,COSTA RICA,A760
2019-07-31,2.0,1.0,935.0,20.7,3.3,COSTA RICA,A760
2019-08-31,4.0,54.0,935.5,22.8,3.8,COSTA RICA,A760
2019-09-30,3.0,25.0,931.8,26.9,3.9,COSTA RICA,A760
2019-10-31,10.0,,,25.0,,COSTA RICA,A760
2019-11-30,10.0,,,24.5,,COSTA RICA,A760
2019-12-31,23.0,165.0,930.1,24.3,3.2,COSTA RICA,A760
2020-01-31,17.0,156.0,929.7,24.7,3.0,COSTA RICA,A760
2020-02-29,2.0,3.4,930.8,23.9,2.8,COSTA RICA,A760
2020-03-31,11.0,35.2,931.0,24.6,2.9,COSTA RICA,A760
2020-04-30,,,933.0,23.4,2.9,COSTA RICA,A760
2020-05-31,,,934.5,19.8,3.0,COSTA RICA,A760
2020-06-30,,,934.2,21.7,3.5,COSTA RICA,A760
2020-07-31,,0.0,934.1,21.7,3.5,COSTA RICA,A760
2020-08-31,1.0,0.4,933.6,23.1,3.9,COSTA RICA,A760
2020-09-30,1.0,0.8,931.8,27.1,3.8,COSTA RICA,A760
2020-10-31,,,929.8,26.6,3.6,COSTA RICA,A760
2020-11-30,,,930.2,25.4,3.5,COSTA RICA,A760
2020-12-31,,,929.9,24.3,3.4,COSTA RICA,A760
2021-01-31,,,930.4,23.5,2.9,COSTA RICA,A760
2021-02-28,,,929.5,23.5,2.7,COSTA RICA,A760
2021-03-31,,,931.0,23.6,3.0,COSTA RICA,A760
2021-04-30,,,932.1,23.3,2.8,COSTA RICA,A760
2021-05-31,4.0,90.4,933.9,21.8,3.1,COSTA RICA,A760
2021-06-30,3.0,6.4,934.7,20.4,3.3,COSTA RICA,A760
2021-07-31,0.0,0.0,936.0,19.5,3.5,COSTA RICA,A760
2021-08-31,2.0,5.2,934.1,23.5,3.5,COSTA RICA,A760
2021-09-30,7.0,38.0,931.5,26.8,3.6,COSTA RICA,A760
2021-10-31,,,930.4,24.4,3.9,COSTA RICA,A760
2021-11-30,,,929.1,24.4,3.2,COSTA RICA,A760
2021-12-31,,,928.2,24.1,2.9,COSTA RICA,A760
2022-01-31,,,929.5,23.7,3.0,COSTA RICA,A760
2022-02-28,,,930.1,23.8,2.9,COSTA RICA,A760
2022-03-31,,,930.8,23.6,2.6,COSTA RICA,A760
2022-04-30,,,931.8,23.4,2.8,COSTA RICA,A760
2022-05-31,,,,,,COSTA RICA,A760
2022-06-30,,,,,,COSTA RICA,A760
2022-07-31,,,,,,COSTA RICA,A760
2022-08-31,2.0,,,21.9,,COSTA RICA,A760
2022-09-30,9.0,93.4,931.9,24.0,3.9,COSTA RICA,A760
2022-10-31,14.0,154.6,930.8,24.0,3.6,COSTA RICA,A760
2022-11-30,9.0,77.4,930.1,23.2,3.6,COSTA RICA,A760
2022-12-31,22.0,323.8,928.6,23.8,3.0,COSTA RICA,A760
2023-01-31,26.0,314.6,930.1,23.0,3.2,COSTA RICA,A760
2023-02-28,23.0,276.6,931.3,23.3,2.9,COSTA RICA,A760
2023-03-31,21.0,263.4,931.6,23.6,2.9,COSTA RICA,A760
2023-04-30,16.0,186.0,931.6,22.8,2.8,COSTA RICA,A760
2023-05-31,2.0,57.0,933.8,21.7,3.0,COSTA RICA,A760
2023-06-30,5.0,27.0,935.6,19.2,3.2,COSTA RICA,A760
2023-07-31,1.0,2.2,935.1,21.7,3.5,COSTA RICA,A760
2023-08-31,3.0,35.6,932.9,24.0,3.7,COSTA RICA,A760
2023-09-30,8.0,64.6,931.5,25.9,3.5,COSTA RICA,A760
2023-10-31,14.0,136.4,929.8,26.3,3.6,COSTA RICA,A760
2023-11-30,16.0,150.0,929.7,26.0,3.8,COSTA RICA,A760
2023-12-31,22.0,163.4,930.1,25.3,2.8,COSTA RICA,A760
2024-01-31,19.0,249.2,930.4,24.7,2.8,COSTA RICA,A760
2024-02-29,20.0,201.0,931.6,24.4,2.9,COSTA RICA,A760
2024-03-31,23.0,194.6,931.3,24.6,2.7,COSTA RICA,A760
2024-04-30,13.0,192.4,931.6,24.5,2.8,COSTA RICA,A760
2024-05-31,4.0,11.4,933.6,22.6,3.0,COSTA RICA,A760
2024-06-30,0.0,0.0,934.3,22.4,3.3,COSTA RICA,A760
2024-07-31,0.0,0.0,935.9,21.7,3.2,COSTA RICA,A760
2024-08-31,0.0,0.0,934.8,22.8,4.0,COSTA RICA,A760
2024-09-30,2.0,3.4,931.6,27.2,3.9,COSTA RICA,A760
2024-10-31,13.0,185.8,930.4,26.0,3.6,COSTA RICA,A760
2024-11-30,23.0,264.2,929.2,24.5,3.3,COSTA RICA,A760
2024-12-31,6.0,,,,,COSTA RICA,A760
2014-01-31,21.0,193.2,983.3,25.7,0.7,COXIM,A720
2014-02-28,21.0,230.2,981.9,25.6,0.6,COXIM,A720
2014-03-31,17.0,226.6,982.6,25.5,0.6,COXIM,A720
2014-04-30,13.0,91.4,983.9,25.4,0.5,COXIM,A720
2014-05-31,7.0,102.2,985.5,21.9,0.5,COXIM,A720
2014-06-30,7.0,68.4,986.4,21.8,0.4,COXIM,A720
2014-07-31,7.0,139.6,988.4,20.9,0.4,COXIM,A720
2014-08-31,1.0,0.2,986.2,23.1,0.4,COXIM,A720
2014-09-30,10.0,39.4,983.1,26.8,0.8,COXIM,A720
2014-10-31,8.0,59.2,982.5,28.0,0.5,COXIM,A720
2014-11-30,20.0,358.2,981.4,25.4,0.1,COXIM,A720
2014-12-31,21.0,287.4,981.6,26.0,0.4,COXIM,A720
2015-01-31,19.0,76.2,983.5,27.1,0.6,COXIM,A720
2015-02-28,26.0,105.4,982.5,25.9,0.8,COXIM,A720
2015-03-31,,,982.8,25.8,0.8,COXIM,A720
2015-04-30,,,983.8,25.5,0.4,COXIM,A720
2015-05-31,2.0,,,,,COXIM,A720
2015-06-30,14.0,39.2,987.6,21.8,0.4,COXIM,A720
2015-07-31,4.0,27.2,986.7,22.3,0.6,COXIM,A720
2015-08-31,2.0,9.4,985.0,24.2,0.5,COXIM,A720
2015-09-30,7.0,38.2,982.6,26.8,0.9,COXIM,A720
2015-10-31,11.0,240.6,982.4,27.2,0.9,COXIM,A720
2015-11-30,17.0,179.8,981.1,26.6,1.0,COXIM,A720
2015-12-31,19.0,190.6,982.7,26.8,1.1,COXIM,A720
2016-01-31,20.0,315.6,980.4,26.5,1.0,COXIM,A720
2016-02-29,14.0,100.4,983.0,26.9,0.9,COXIM,A720
2016-03-31,4.0,,,,,COXIM,A720
2016-04-30,2.0,,,,,COXIM,A720
2016-05-31,6.0,45.0,986.8,22.8,0.7,COXIM,A720
2016-06-30,10.0,24.2,988.7,20.5,0.7,COXIM,A720
2016-07-31,,,,,,COXIM,A720
2016-08-31,,,,,,COXIM,A720
2016-09-30,,,,,,COXIM,A720
2016-10-31,3.0,,,,,COXIM,A720
2016-11-30,10.0,53.8,981.4,25.9,0.9,COXIM,A720
2016-12-31,,,981.7,26.0,1.0,COXIM,A720
2017-01-31,,,982.3,26.1,0.8,COXIM,A720
2017-02-28,,,982.0,25.9,0.7,COXIM,A720
2017-03-31,,,982.6,25.8,0.6,COXIM,A720
2017-04-30,,,,,,COXIM,A720
2017-05-31,6.0,,984.5,24.5,0.9,COXIM,A720
2017-06-30,8.0,26.2,986.9,20.9,1.0,COXIM,A720
2017-07-31,0.0,0.0,989.8,19.6,1.0,COXIM,A720
2017-08-31,5.0,76.8,984.8,23.7,1.2,COXIM,A720
2017-09-30,2.0,30.2,984.0,27.3,1.2,COXIM,A720
2017-10-31,13.0,140.6,981.8,26.0,1.3,COXIM,A720
2017-11-30,17.0,313.8,980.2,26.1,1.1,COXIM,A720
2017-12-31,21.0,210.8,980.7,26.0,1.3,COXIM,A720
2018-01-31,20.0,224.4,981.8,25.9,1.2,COXIM,A720
2018-02-28,24.0,342.6,981.4,25.5,1.0,COXIM,A720
2018-03-31,18.0,75.2,981.9,26.5,1.1,COXIM,A720
2018-04-30,14.0,52.6,984.6,24.7,0.8,COXIM,A720
2018-05-31,9.0,27.2,986.2,21.9,0.8,COXIM,A720
2018-06-30,0.0,0.0,987.8,20.9,1.1,COXIM,A720
2018-07-31,0.0,0.0,987.2,21.2,1.0,COXIM,A720
2018-08-31,0.0,0.0,986.9,23.0,1.5,COXIM,A720
2018-09-30,,,983.2,24.1,1.4,COXIM,A720
2018-10-31,,,,,,COXIM,A720
2018-11-30,,,,,,COXIM,A720
2018-12-31,,,,,,COXIM,A720
2019-01-31,,,,,,COXIM,A720
2019-02-28,,,,,,COXIM,A720
2019-03-31,,,983.3,26.4,0.8,COXIM,A720
2019-04-30,,,983.3,25.9,0.7,COXIM,A720
2019-05-31,,,984.8,23.4,0.8,COXIM,A720
2019-06-30,,,987.1,22.7,0.7,COXIM,A720
2019-07-31,,,,21.2,,COXIM,A720
2019-08-31,,,,,,COXIM,A720
2019-09-30,,,,,,COXIM,A720
2019-10-31,,,,,,COXIM,A720
2019-11-30,,,,,,COXIM,A720
2019-12-31,17.0,321.6,981.4,26.4,0.9,COXIM,A720
2020-01-31,14.0,122.4,980.8,27.1,1.0,COXIM,A720
2020-02-29,,,982.1,26.5,0.9,COXIM,A720
2020-03-31,10.0,10.4,982.3,26.5,0.7,COXIM,A720
2020-04-30,,,984.7,25.1,0.7,COXIM,A720
2020-05-31,,,986.8,20.4,0.6,COXIM,A720
2020-06-30,,,985.9,22.2,0.8,COXIM,A720
2020-07-31,,0.0,985.9,22.0,0.8,COXIM,A720
2020-08-31,2.0,6.2,985.1,24.2,1.0,COXIM,A720
2020-09-30,0.0,0.0,982.5,29.0,1.1,COXIM,A720
2020-10-31,,,980.7,29.3,1.1,COXIM,A720
2020-11-30,,,981.4,27.8,1.1,COXIM,A720
2020-12-31,,,981.0,27.3,1.1,COXIM,A720
2021-01-31,,,981.7,26.2,0.9,COXIM,A720
2021-02-28,,,981.0,25.9,0.8,COXIM,A720
2021-03-31,,,982.4,25.8,0.9,COXIM,A720
2021-04-30,,,983.7,25.1,0.8,COXIM,A720
2021-05-31,,,985.9,22.9,0.8,COXIM,A720
2021-06-30,,,987.0,21.2,0.8,COXIM,A720
2021-07-31,,,988.5,19.5,0.7,COXIM,A720
2021-08-31,,,985.7,24.4,1.1,COXIM,A720
2021-09-30,3.0,20.6,982.4,29.0,1.1,COXIM,A720
2021-10-31,6.0,32.8,981.6,27.1,1.2,COXIM,A720
